gt,pred,score
CheckVitals,PlaceIV,0.632247
CheckVitals,PlaceIV,0.536718
CheckVitals,PlaceIV,0.44324
CheckVitals,PlaceIV,0.349793
CheckVitals,PlaceIV,0.214512
CheckVitals,PlaceIV,0.507445
CheckVitals,PlaceIV,0.357337
CheckVitals,PlaceIV,0.600689
CheckVitals,PlaceIV,0.325549
CheckVitals,PlaceIV,0.621579
CheckVitals,PlaceIV,0.8266
CheckVitals,PlaceIV,0.993378
CheckVitals,PlaceIV,0.589483
CheckVitals,PlaceIV,0.724308
CheckVitals,PlaceIV,0.371189
CheckVitals,PlaceIV,0.873735
CheckVitals,PlaceIV,0.458086
CheckVitals,PlaceIV,0.6028
CheckVitals,PlaceIV,0.475336
CheckVitals,PlaceIV,0.351525
CheckVitals,PlaceIV,0.295845
CheckVitals,PlaceIV,0.459936
CheckVitals,PlaceIV,0.305528
CheckVitals,PlaceIV,0.671528
CheckVitals,PlaceIV,0.465502
CheckVitals,PlaceIV,0.245626
CheckVitals,PlaceIV,0.709886
CheckVitals,PlaceIV,0.321851
CheckVitals,PlaceIV,0.304771
CheckVitals,PlaceIV,0.568017
CheckVitals,PlaceIV,0.35445
CheckVitals,PlaceIV,0.392163
CheckVitals,PlaceIV,0.413152
CheckVitals,PlaceIV,0.639648
CheckVitals,PlaceIV,0.405268
CheckVitals,PlaceIV,0.45478
CheckVitals,PlaceIV,0.6028
CheckVitals,PlaceIV,0.475336
CheckVitals,PlaceIV,0.351525
CheckVitals,PlaceIV,0.295845
CheckVitals,PlaceIV,0.459936
CheckVitals,PlaceIV,0.305528
CheckVitals,PlaceIV,0.671528
CheckVitals,PlaceIV,0.465502
CheckVitals,PlaceIV,0.245626
CheckVitals,PlaceIV,0.709886
CheckVitals,PlaceIV,0.321851
CheckVitals,PlaceIV,0.304771
CheckVitals,PlaceIV,0.568017
CheckVitals,PlaceIV,0.6028
CheckVitals,PlaceIV,0.475336
CheckVitals,PlaceIV,0.351525
CheckVitals,PlaceIV,0.295845
CheckVitals,PlaceIV,0.459936
CheckVitals,PlaceIV,0.305528
CheckVitals,PlaceIV,0.671528
CheckVitals,PlaceIV,0.465502
CheckVitals,PlaceIV,0.245626
CheckVitals,PlaceIV,0.709886
CheckVitals,PlaceIV,0.321851
CheckVitals,PlaceIV,0.304771
CheckVitals,PlaceIV,0.568017
CheckVitals,Tourniquet,0.557949
CheckVitals,Tourniquet,0.412784
CheckVitals,Tourniquet,0.270188
CheckVitals,Tourniquet,0.901418
CheckVitals,Tourniquet,0.909274
CheckVitals,Tourniquet,0.836534
CheckVitals,Tourniquet,0.618321
CheckVitals,Tourniquet,0.979939
CheckVitals,Tourniquet,0.276517
CheckVitals,Tourniquet,0.801824
CheckVitals,Tourniquet,0.517291
CheckVitals,Tourniquet,0.217811
CheckVitals,Tourniquet,0.317476
CheckVitals,Tourniquet,0.381575
CheckVitals,Tourniquet,0.9184
CheckVitals,Tourniquet,0.661258
CheckVitals,Tourniquet,0.26946
CheckVitals,Tourniquet,0.517824
CheckVitals,Tourniquet,0.926253
CheckVitals,Tourniquet,0.457293
CheckVitals,Tourniquet,0.223871
CheckVitals,Tourniquet,0.837592
CheckVitals,WrapWound,0.571217
CheckVitals,WrapWound,0.258491
CheckVitals,WrapWound,0.331888
CheckVitals,WrapWound,0.798276
CheckVitals,WrapWound,0.647318
CheckVitals,WrapWound,0.404859
CheckVitals,WrapWound,0.477557
CheckVitals,WrapWound,0.807139
CheckVitals,WrapWound,0.390236
CheckVitals,WrapWound,0.910808
CheckVitals,WrapWound,0.603894
CheckVitals,WrapWound,0.357011
CheckVitals,WrapWound,0.332905
CheckVitals,WrapWound,0.807401
CheckVitals,WrapWound,0.529479
CheckVitals,WrapWound,0.414938
ChestTube,Bagging,0.876647
ChestTube,Bagging,0.22388
ChestTube,BloodPressureCuff,0.465177
ChestTube,BloodPressureCuff,0.303208
ChestTube,BloodPressureCuff,0.368749
ChestTube,BloodPressureCuff,0.280667
ChestTube,CheckVitals,0.865945
ChestTube,CheckVitals,0.462894
ChestTube,CheckVitals,0.79631
ChestTube,CheckVitals,0.515469
ChestTube,CheckVitals,0.621611
ChestTube,CheckVitals,0.646657
ChestTube,CheckVitals,0.427814
ChestTube,CheckVitals,0.392565
ChestTube,CheckVitals,0.35068
ChestTube,CheckVitals,0.473316
ChestTube,CheckVitals,0.372911
ChestTube,CheckVitals,0.389334
ChestTube,CheckVitals,0.308978
ChestTube,CheckVitals,0.524676
ChestTube,CheckVitals,0.380264
ChestTube,CheckVitals,0.292828
ChestTube,CheckVitals,0.482381
ChestTube,CheckVitals,0.676715
ChestTube,CheckVitals,0.473701
ChestTube,CheckVitals,0.606643
ChestTube,CheckVitals,0.637498
ChestTube,CheckVitals,0.756753
ChestTube,CheckVitals,0.38552
ChestTube,CheckVitals,0.469391
ChestTube,CheckVitals,0.653531
ChestTube,CheckVitals,0.614708
ChestTube,CheckVitals,0.612075
ChestTube,CheckVitals,0.476678
ChestTube,CheckVitals,0.432783
ChestTube,CheckVitals,0.615
ChestTube,CheckVitals,0.279847
ChestTube,CheckVitals,0.618847
ChestTube,CheckVitals,0.401959
ChestTube,CheckVitals,0.301657
ChestTube,CheckVitals,0.480816
ChestTube,CheckVitals,0.361071
ChestTube,CheckVitals,0.42519
ChestTube,CheckVitals,0.446502
ChestTube,CheckVitals,0.572348
ChestTube,CheckVitals,0.285306
ChestTube,CheckVitals,0.430735
ChestTube,CheckVitals,0.352868
ChestTube,CheckVitals,0.492873
ChestTube,CheckVitals,0.310919
ChestTube,CheckVitals,0.639188
ChestTube,CheckVitals,0.632947
ChestTube,CheckVitals,0.424311
ChestTube,CheckVitals,0.323155
ChestTube,CheckVitals,0.683578
ChestTube,CheckVitals,0.360344
ChestTube,CheckVitals,0.689047
ChestTube,CheckVitals,0.553518
ChestTube,CheckVitals,0.577204
ChestTube,CheckVitals,0.325322
ChestTube,CheckVitals,0.439053
ChestTube,CheckVitals,0.539503
ChestTube,CheckVitals,0.54399
ChestTube,CheckVitals,0.404974
ChestTube,CheckVitals,0.606686
ChestTube,CheckVitals,0.225938
ChestTube,CheckVitals,0.250214
ChestTube,CheckVitals,0.758902
ChestTube,CheckVitals,0.510156
ChestTube,CheckVitals,0.607689
ChestTube,CheckVitals,0.308774
ChestTube,CheckVitals,0.450957
ChestTube,CheckVitals,0.701802
ChestTube,CheckVitals,0.35824
ChestTube,CheckVitals,0.691548
ChestTube,CheckVitals,0.55227
ChestTube,CheckVitals,0.299783
ChestTube,CheckVitals,0.321894
ChestTube,CheckVitals,0.369845
ChestTube,CheckVitals,0.334867
ChestTube,CheckVitals,0.797412
ChestTube,CheckVitals,0.312609
ChestTube,CheckVitals,0.583112
ChestTube,CheckVitals,0.520797
ChestTube,CheckVitals,0.560025
ChestTube,CheckVitals,0.482559
ChestTube,CheckVitals,0.388621
ChestTube,CheckVitals,0.277066
ChestTube,CheckVitals,0.423991
ChestTube,CheckVitals,0.480734
ChestTube,CheckVitals,0.248529
ChestTube,CheckVitals,0.466035
ChestTube,CheckVitals,0.427972
ChestTube,CheckVitals,0.368474
ChestTube,CheckVitals,0.468299
ChestTube,CheckVitals,0.558888
ChestTube,CheckVitals,0.737774
ChestTube,CheckVitals,0.587069
ChestTube,CheckVitals,0.611403
ChestTube,CheckVitals,0.427923
ChestTube,CheckVitals,0.238951
ChestTube,CheckVitals,0.509418
ChestTube,CheckVitals,0.470785
ChestTube,CheckVitals,0.456583
ChestTube,CheckVitals,0.318176
ChestTube,CheckVitals,0.80879
ChestTube,CheckVitals,0.666244
ChestTube,CheckVitals,0.655109
ChestTube,CheckVitals,0.364235
ChestTube,CheckVitals,0.493453
ChestTube,CheckVitals,0.431167
ChestTube,CheckVitals,0.581907
ChestTube,CheckVitals,0.464949
ChestTube,CheckVitals,0.647103
ChestTube,CheckVitals,0.769923
ChestTube,CheckVitals,0.483069
ChestTube,CheckVitals,0.269161
ChestTube,CheckVitals,0.742778
ChestTube,CheckVitals,0.263724
ChestTube,CheckVitals,0.45062
ChestTube,CheckVitals,0.384892
ChestTube,CheckVitals,0.507365
ChestTube,CheckVitals,0.569135
ChestTube,CheckVitals,0.595976
ChestTube,CheckVitals,0.357576
ChestTube,CheckVitals,0.512697
ChestTube,CheckVitals,0.374993
ChestTube,CheckVitals,0.506222
ChestTube,CheckVitals,0.533049
ChestTube,CheckVitals,0.422912
ChestTube,CheckVitals,0.604295
ChestTube,CheckVitals,0.317743
ChestTube,CheckVitals,0.52227
ChestTube,CheckVitals,0.543836
ChestTube,CheckVitals,0.391286
ChestTube,CheckVitals,0.41666
ChestTube,CheckVitals,0.877015
ChestTube,CheckVitals,0.479323
ChestTube,CheckVitals,0.356377
ChestTube,CheckVitals,0.457855
ChestTube,CheckVitals,0.329645
ChestTube,CheckVitals,0.321347
ChestTube,CheckVitals,0.311567
ChestTube,CheckVitals,0.538693
ChestTube,CheckVitals,0.648115
ChestTube,CheckVitals,0.447137
ChestTube,CheckVitals,0.621261
ChestTube,CheckVitals,0.246483
ChestTube,CheckVitals,0.435739
ChestTube,CheckVitals,0.51177
ChestTube,CheckVitals,0.343256
ChestTube,CheckVitals,0.542485
ChestTube,CheckVitals,0.586962
ChestTube,CheckVitals,0.488191
ChestTube,CheckVitals,0.455376
ChestTube,CheckVitals,0.555902
ChestTube,CheckVitals,0.206152
ChestTube,CheckVitals,0.318527
ChestTube,CheckVitals,0.690551
ChestTube,CheckVitals,0.303579
ChestTube,CheckVitals,0.381191
ChestTube,CheckVitals,0.469517
ChestTube,CheckVitals,0.273316
ChestTube,CheckVitals,0.312074
ChestTube,CheckVitals,0.619906
ChestTube,CheckVitals,0.76818
ChestTube,CheckVitals,0.270613
ChestTube,CheckVitals,0.535491
ChestTube,CheckVitals,0.391696
ChestTube,CheckVitals,0.44057
ChestTube,CheckVitals,0.439656
ChestTube,CheckVitals,0.585466
ChestTube,CheckVitals,0.348463
ChestTube,CheckVitals,0.429935
ChestTube,CheckVitals,0.537143
ChestTube,CheckVitals,0.349005
ChestTube,CheckVitals,0.762423
ChestTube,CheckVitals,0.371016
ChestTube,CheckVitals,0.406113
ChestTube,CheckVitals,0.28487
ChestTube,CheckVitals,0.341681
ChestTube,CheckVitals,0.516212
ChestTube,CheckVitals,0.64521
ChestTube,CheckVitals,0.568032
ChestTube,CheckVitals,0.798823
ChestTube,CheckVitals,0.436681
ChestTube,CheckVitals,0.528635
ChestTube,CheckVitals,0.425027
ChestTube,CheckVitals,0.595821
ChestTube,CheckVitals,0.461055
ChestTube,CheckVitals,0.718648
ChestTube,CheckVitals,0.593397
ChestTube,CheckVitals,0.510335
ChestTube,CheckVitals,0.608796
ChestTube,CheckVitals,0.358075
ChestTube,CheckVitals,0.661841
ChestTube,CheckVitals,0.40553
ChestTube,CheckVitals,0.559742
ChestTube,CheckVitals,0.507596
ChestTube,CheckVitals,0.557122
ChestTube,CheckVitals,0.236991
ChestTube,CheckVitals,0.551166
ChestTube,CheckVitals,0.386319
ChestTube,CheckVitals,0.410544
ChestTube,CheckVitals,0.490915
ChestTube,CheckVitals,0.428024
ChestTube,CheckVitals,0.416435
ChestTube,CheckVitals,0.435636
ChestTube,CheckVitals,0.365737
ChestTube,CheckVitals,0.463009
ChestTube,CheckVitals,0.372745
ChestTube,CheckVitals,0.479305
ChestTube,CheckVitals,0.322015
ChestTube,CheckVitals,0.565454
ChestTube,CheckVitals,0.506228
ChestTube,CheckVitals,0.61267
ChestTube,CheckVitals,0.628202
ChestTube,CheckVitals,0.350998
ChestTube,CheckVitals,0.692307
ChestTube,CheckVitals,0.246838
ChestTube,CheckVitals,0.362556
ChestTube,CheckVitals,0.775781
ChestTube,CheckVitals,0.892801
ChestTube,ChestTube,0.39404
ChestTube,ChestTube,0.671343
ChestTube,ChestTube,0.810076
ChestTube,ChestTube,0.36942
ChestTube,ChestTube,0.719975
ChestTube,ChestTube,0.813831
ChestTube,ChestTube,0.379518
ChestTube,ChestTube,0.736276
ChestTube,ChestTube,0.925253
ChestTube,ChestTube,0.696881
ChestTube,ChestTube,0.438857
ChestTube,ChestTube,0.83653
ChestTube,ChestTube,0.34138
ChestTube,ChestTube,0.704713
ChestTube,ChestTube,0.524331
ChestTube,ChestTube,0.388437
ChestTube,ChestTube,0.573279
ChestTube,ChestTube,0.359244
ChestTube,ChestTube,0.45386
ChestTube,ChestTube,0.890378
ChestTube,ChestTube,0.823762
ChestTube,ChestTube,0.387524
ChestTube,ChestTube,0.371332
ChestTube,ChestTube,0.892558
ChestTube,ChestTube,0.7667
ChestTube,ChestTube,0.563831
ChestTube,ChestTube,0.787481
ChestTube,ChestTube,0.537825
ChestTube,ChestTube,0.776867
ChestTube,ChestTube,0.469675
ChestTube,ChestTube,0.606918
ChestTube,ChestTube,0.745751
ChestTube,ChestTube,0.558056
ChestTube,ChestTube,0.734837
ChestTube,ChestTube,0.30212
ChestTube,ChestTube,0.34338
ChestTube,ChestTube,0.756113
ChestTube,ChestTube,0.962777
ChestTube,ChestTube,0.857466
ChestTube,ChestTube,0.806091
ChestTube,ChestTube,0.700564
ChestTube,ChestTube,0.711782
ChestTube,ChestTube,0.576157
ChestTube,ChestTube,0.905156
ChestTube,ChestTube,0.790607
ChestTube,ChestTube,0.960817
ChestTube,ChestTube,0.526989
ChestTube,ChestTube,0.448942
ChestTube,ChestTube,0.376306
ChestTube,ChestTube,0.667712
ChestTube,ChestTube,0.906448
ChestTube,ChestTube,0.466759
ChestTube,ChestTube,0.356647
ChestTube,ChestTube,0.523029
ChestTube,ChestTube,0.721193
ChestTube,ChestTube,0.317077
ChestTube,ChestTube,0.299726
ChestTube,ChestTube,0.899074
ChestTube,ChestTube,0.609648
ChestTube,ChestTube,0.828954
ChestTube,ChestTube,0.343685
ChestTube,ChestTube,0.37413
ChestTube,ChestTube,0.945379
ChestTube,ChestTube,0.762552
ChestTube,ChestTube,0.488891
ChestTube,ChestTube,0.816704
ChestTube,ChestTube,0.407522
ChestTube,ChestTube,0.468669
ChestTube,ChestTube,0.590274
ChestTube,ChestTube,0.870314
ChestTube,ChestTube,0.503787
ChestTube,ChestTube,0.819306
ChestTube,ChestTube,0.530223
ChestTube,ChestTube,0.50869
ChestTube,ChestTube,0.677147
ChestTube,ChestTube,0.625758
ChestTube,ChestTube,0.642682
ChestTube,ChestTube,0.707328
ChestTube,ChestTube,0.599207
ChestTube,ChestTube,0.58402
ChestTube,ChestTube,0.762681
ChestTube,ChestTube,0.400124
ChestTube,ChestTube,0.785997
ChestTube,ChestTube,0.57993
ChestTube,ChestTube,0.534952
ChestTube,ChestTube,0.269941
ChestTube,ChestTube,0.887462
ChestTube,ChestTube,0.4501
ChestTube,ChestTube,0.596883
ChestTube,ChestTube,0.482214
ChestTube,ChestTube,0.335463
ChestTube,ChestTube,0.499071
ChestTube,ChestTube,0.409093
ChestTube,ChestTube,0.627738
ChestTube,ChestTube,0.671719
ChestTube,ChestTube,0.893579
ChestTube,ChestTube,0.548306
ChestTube,ChestTube,0.339562
ChestTube,ChestTube,0.235082
ChestTube,ChestTube,0.781504
ChestTube,ChestTube,0.410571
ChestTube,ChestTube,0.774724
ChestTube,ChestTube,0.277717
ChestTube,ChestTube,0.574963
ChestTube,ChestTube,0.399067
ChestTube,ChestTube,0.787836
ChestTube,ChestTube,0.936139
ChestTube,ChestTube,0.636521
ChestTube,ChestTube,0.508988
ChestTube,ChestTube,0.551331
ChestTube,ChestTube,0.847213
ChestTube,ChestTube,0.717684
ChestTube,ChestTube,0.678246
ChestTube,ChestTube,0.866218
ChestTube,ChestTube,0.366664
ChestTube,ChestTube,0.657013
ChestTube,ChestTube,0.393515
ChestTube,ChestTube,0.944625
ChestTube,ChestTube,0.653452
ChestTube,ChestTube,0.596839
ChestTube,ChestTube,0.694324
ChestTube,ChestTube,0.914251
ChestTube,ChestTube,0.445662
ChestTube,ChestTube,0.769868
ChestTube,ChestTube,0.649393
ChestTube,ChestTube,0.565987
ChestTube,ChestTube,0.809998
ChestTube,ChestTube,0.380859
ChestTube,ChestTube,0.931954
ChestTube,ChestTube,0.806456
ChestTube,ChestTube,0.968827
ChestTube,ChestTube,0.766516
ChestTube,ChestTube,0.499904
ChestTube,ChestTube,0.969783
ChestTube,ChestTube,0.918222
ChestTube,ChestTube,0.504543
ChestTube,ChestTube,0.636494
ChestTube,ChestTube,0.444263
ChestTube,ChestTube,0.831717
ChestTube,ChestTube,0.468519
ChestTube,ChestTube,0.900884
ChestTube,ChestTube,0.720822
ChestTube,ChestTube,0.748479
ChestTube,ChestTube,0.726984
ChestTube,ChestTube,0.846709
ChestTube,ChestTube,0.463818
ChestTube,ChestTube,0.451999
ChestTube,ChestTube,0.788141
ChestTube,ChestTube,0.393192
ChestTube,ChestTube,0.678283
ChestTube,ChestTube,0.567024
ChestTube,ChestTube,0.765446
ChestTube,ChestTube,0.478915
ChestTube,ChestTube,0.516663
ChestTube,ChestTube,0.851949
ChestTube,ChestTube,0.737665
ChestTube,ChestTube,0.384566
ChestTube,ChestTube,0.843347
ChestTube,ChestTube,0.609191
ChestTube,ChestTube,0.538144
ChestTube,ChestTube,0.412791
ChestTube,ChestTube,0.621937
ChestTube,ChestTube,0.568111
ChestTube,ChestTube,0.890794
ChestTube,ChestTube,0.566217
ChestTube,ChestTube,0.751893
ChestTube,ChestTube,0.627357
ChestTube,ChestTube,0.523854
ChestTube,ChestTube,0.92404
ChestTube,ChestTube,0.432483
ChestTube,ChestTube,0.855179
ChestTube,ChestTube,0.791449
ChestTube,ChestTube,0.904525
ChestTube,ChestTube,0.429882
ChestTube,ChestTube,0.818405
ChestTube,ChestTube,0.771588
ChestTube,ChestTube,0.448057
ChestTube,ChestTube,0.506392
ChestTube,ChestTube,0.731808
ChestTube,ChestTube,0.960974
ChestTube,ChestTube,0.348019
ChestTube,ChestTube,0.940235
ChestTube,ChestTube,0.906633
ChestTube,ChestTube,0.407888
ChestTube,ChestTube,0.691467
ChestTube,ChestTube,0.537335
ChestTube,ChestTube,0.552345
ChestTube,ChestTube,0.580325
ChestTube,ChestTube,0.581123
ChestTube,ChestTube,0.599934
ChestTube,ChestTube,0.563966
ChestTube,ChestTube,0.279173
ChestTube,ChestTube,0.498478
ChestTube,ChestTube,0.646204
ChestTube,ChestTube,0.957589
ChestTube,ChestTube,0.606839
ChestTube,ChestTube,0.795995
ChestTube,ChestTube,0.895568
ChestTube,ChestTube,0.516023
ChestTube,ChestTube,0.763015
ChestTube,ChestTube,0.317049
ChestTube,ChestTube,0.551763
ChestTube,ChestTube,0.640684
ChestTube,ChestTube,0.692505
ChestTube,ChestTube,0.962968
ChestTube,ChestTube,0.534851
ChestTube,ChestTube,0.709996
ChestTube,ChestTube,0.961886
ChestTube,ChestTube,0.839078
ChestTube,ChestTube,0.9316
ChestTube,ChestTube,0.682728
ChestTube,ChestTube,0.403017
ChestTube,ChestTube,0.927267
ChestTube,ChestTube,0.809615
ChestTube,ChestTube,0.444466
ChestTube,ChestTube,0.526277
ChestTube,ChestTube,0.483975
ChestTube,ChestTube,0.447686
ChestTube,ChestTube,0.961932
ChestTube,ChestTube,0.551542
ChestTube,ChestTube,0.417669
ChestTube,ChestTube,0.594303
ChestTube,ChestTube,0.896156
ChestTube,ChestTube,0.935882
ChestTube,ChestTube,0.353798
ChestTube,ChestTube,0.475478
ChestTube,ChestTube,0.72399
ChestTube,ChestTube,0.833756
ChestTube,ChestTube,0.78653
ChestTube,ChestTube,0.557175
ChestTube,ChestTube,0.729031
ChestTube,ChestTube,0.516726
ChestTube,ChestTube,0.807901
ChestTube,ChestTube,0.662564
ChestTube,ChestTube,0.40671
ChestTube,ChestTube,0.931957
ChestTube,ChestTube,0.750654
ChestTube,ChestTube,0.722372
ChestTube,ChestTube,0.982409
ChestTube,ChestTube,0.943542
ChestTube,ChestTube,0.611853
ChestTube,ChestTube,0.577866
ChestTube,ChestTube,0.607035
ChestTube,ChestTube,0.587119
ChestTube,ChestTube,0.765646
ChestTube,ChestTube,0.87864
ChestTube,ChestTube,0.391457
ChestTube,ChestTube,0.734102
ChestTube,ChestTube,0.578242
ChestTube,ChestTube,0.742298
ChestTube,ChestTube,0.738349
ChestTube,ChestTube,0.466788
ChestTube,ChestTube,0.778837
ChestTube,ChestTube,0.613203
ChestTube,ChestTube,0.790224
ChestTube,ChestTube,0.498257
ChestTube,ChestTube,0.489713
ChestTube,ChestTube,0.432901
ChestTube,ChestTube,0.484319
ChestTube,ChestTube,0.650688
ChestTube,ChestTube,0.703227
ChestTube,ChestTube,0.930856
ChestTube,ChestTube,0.725732
ChestTube,ChestTube,0.801123
ChestTube,ChestTube,0.38637
ChestTube,ChestTube,0.561719
ChestTube,ChestTube,0.496123
ChestTube,ChestTube,0.340203
ChestTube,ChestTube,0.509563
ChestTube,ChestTube,0.614307
ChestTube,ChestTube,0.834299
ChestTube,ChestTube,0.650507
ChestTube,ChestTube,0.641561
ChestTube,ChestTube,0.446756
ChestTube,ChestTube,0.875263
ChestTube,ChestTube,0.823692
ChestTube,ChestTube,0.691677
ChestTube,ChestTube,0.778044
ChestTube,ChestTube,0.554739
ChestTube,ChestTube,0.829267
ChestTube,ChestTube,0.838556
ChestTube,ChestTube,0.864914
ChestTube,ChestTube,0.845479
ChestTube,ChestTube,0.658051
ChestTube,ChestTube,0.443944
ChestTube,ChestTube,0.838238
ChestTube,ChestTube,0.383542
ChestTube,ChestTube,0.510571
ChestTube,ChestTube,0.687376
ChestTube,ChestTube,0.473503
ChestTube,ChestTube,0.883336
ChestTube,ChestTube,0.847113
ChestTube,ChestTube,0.923149
ChestTube,ChestTube,0.506248
ChestTube,ChestTube,0.661486
ChestTube,ChestTube,0.442208
ChestTube,ChestTube,0.47834
ChestTube,ChestTube,0.993115
ChestTube,ChestTube,0.748763
ChestTube,ChestTube,0.669113
ChestTube,ChestTube,0.371859
ChestTube,ChestTube,0.681722
ChestTube,ChestTube,0.660676
ChestTube,ChestTube,0.648824
ChestTube,ChestTube,0.586779
ChestTube,ChestTube,0.455092
ChestTube,ChestTube,0.709828
ChestTube,ChestTube,0.698897
ChestTube,ChestTube,0.759766
ChestTube,ChestTube,0.640147
ChestTube,ChestTube,0.524004
ChestTube,ChestTube,0.404723
ChestTube,ChestTube,0.565987
ChestTube,ChestTube,0.694435
ChestTube,ChestTube,0.624262
ChestTube,ChestTube,0.731788
ChestTube,ChestTube,0.840709
ChestTube,ChestTube,0.880255
ChestTube,ChestTube,0.353481
ChestTube,ChestTube,0.64481
ChestTube,ChestTube,0.631831
ChestTube,ChestTube,0.589143
ChestTube,ChestTube,0.961405
ChestTube,ChestTube,0.979483
ChestTube,ChestTube,0.346311
ChestTube,ChestTube,0.584798
ChestTube,ChestTube,0.280306
ChestTube,ChestTube,0.62165
ChestTube,ChestTube,0.503083
ChestTube,ChestTube,0.858487
ChestTube,ChestTube,0.731404
ChestTube,ChestTube,0.604052
ChestTube,ChestTube,0.580049
ChestTube,ChestTube,0.958616
ChestTube,ChestTube,0.613359
ChestTube,ChestTube,0.714044
ChestTube,ChestTube,0.492577
ChestTube,ChestTube,0.717593
ChestTube,ChestTube,0.569541
ChestTube,ChestTube,0.732529
ChestTube,ChestTube,0.912641
ChestTube,ChestTube,0.822823
ChestTube,ChestTube,0.813657
ChestTube,ChestTube,0.884668
ChestTube,ChestTube,0.614368
ChestTube,ChestTube,0.409244
ChestTube,ChestTube,0.888306
ChestTube,ChestTube,0.449174
ChestTube,ChestTube,0.488855
ChestTube,ChestTube,0.855527
ChestTube,ChestTube,0.784136
ChestTube,ChestTube,0.836073
ChestTube,ChestTube,0.590748
ChestTube,ChestTube,0.388573
ChestTube,ChestTube,0.551154
ChestTube,ChestTube,0.920599
ChestTube,ChestTube,0.45465
ChestTube,ChestTube,0.528573
ChestTube,ChestTube,0.874283
ChestTube,ChestTube,0.820802
ChestTube,ChestTube,0.991666
ChestTube,ChestTube,0.316129
ChestTube,ChestTube,0.893782
ChestTube,ChestTube,0.646154
ChestTube,ChestTube,0.516396
ChestTube,ChestTube,0.588109
ChestTube,ChestTube,0.827802
ChestTube,ChestTube,0.813602
ChestTube,ChestTube,0.479877
ChestTube,ChestTube,0.539415
ChestTube,ChestTube,0.823803
ChestTube,ChestTube,0.964158
ChestTube,ChestTube,0.623025
ChestTube,ChestTube,0.555617
ChestTube,ChestTube,0.889601
ChestTube,ChestTube,0.69486
ChestTube,ChestTube,0.360772
ChestTube,ChestTube,0.685489
ChestTube,ChestTube,0.766071
ChestTube,ChestTube,0.597324
ChestTube,ChestTube,0.351904
ChestTube,ChestTube,0.672737
ChestTube,ChestTube,0.747847
ChestTube,ChestTube,0.970071
ChestTube,ChestTube,0.647297
ChestTube,ChestTube,0.522835
ChestTube,ChestTube,0.874195
ChestTube,ChestTube,0.397873
ChestTube,ChestTube,0.559033
ChestTube,ChestTube,0.87325
ChestTube,ChestTube,0.40385
ChestTube,ChestTube,0.550137
ChestTube,ChestTube,0.784051
ChestTube,ChestTube,0.654172
ChestTube,ChestTube,0.736393
ChestTube,ChestTube,0.38017
ChestTube,ChestTube,0.715837
ChestTube,ChestTube,0.762001
ChestTube,ChestTube,0.3304
ChestTube,ChestTube,0.45554
ChestTube,ChestTube,0.757675
ChestTube,ChestTube,0.613734
ChestTube,ChestTube,0.628905
ChestTube,ChestTube,0.691762
ChestTube,ChestTube,0.288399
ChestTube,ChestTube,0.651083
ChestTube,ChestTube,0.498274
ChestTube,ChestTube,0.688589
ChestTube,ChestTube,0.438139
ChestTube,ChestTube,0.620231
ChestTube,ChestTube,0.757845
ChestTube,ChestTube,0.518671
ChestTube,ChestTube,0.847781
ChestTube,ChestTube,0.443028
ChestTube,ChestTube,0.537092
ChestTube,ChestTube,0.493818
ChestTube,ChestTube,0.419355
ChestTube,ChestTube,0.350328
ChestTube,ChestTube,0.610749
ChestTube,ChestTube,0.988051
ChestTube,ChestTube,0.399885
ChestTube,ChestTube,0.736124
ChestTube,ChestTube,0.982464
ChestTube,ChestTube,0.495681
ChestTube,ChestTube,0.482727
ChestTube,ChestTube,0.493129
ChestTube,ChestTube,0.691376
ChestTube,ChestTube,0.630522
ChestTube,ChestTube,0.851404
ChestTube,ChestTube,0.31742
ChestTube,ChestTube,0.680453
ChestTube,ChestTube,0.916424
ChestTube,ChestTube,0.411852
ChestTube,ChestTube,0.682242
ChestTube,ChestTube,0.538683
ChestTube,ChestTube,0.446409
ChestTube,ChestTube,0.355524
ChestTube,ChestTube,0.820349
ChestTube,ChestTube,0.440033
ChestTube,ChestTube,0.778941
ChestTube,ChestTube,0.485251
ChestTube,ChestTube,0.53264
ChestTube,ChestTube,0.708054
ChestTube,ChestTube,0.372112
ChestTube,ChestTube,0.951449
ChestTube,ChestTube,0.94115
ChestTube,ChestTube,0.663955
ChestTube,ChestTube,0.444447
ChestTube,ChestTube,0.54747
ChestTube,ChestTube,0.564999
ChestTube,ChestTube,0.953964
ChestTube,ChestTube,0.621254
ChestTube,ChestTube,0.728328
ChestTube,ChestTube,0.702157
ChestTube,ChestTube,0.934616
ChestTube,ChestTube,0.656606
ChestTube,ChestTube,0.359872
ChestTube,ChestTube,0.764209
ChestTube,ChestTube,0.734964
ChestTube,ChestTube,0.989919
ChestTube,ChestTube,0.956729
ChestTube,ChestTube,0.781914
ChestTube,ChestTube,0.418026
ChestTube,ChestTube,0.476792
ChestTube,ChestTube,0.574215
ChestTube,ChestTube,0.98132
ChestTube,ChestTube,0.536024
ChestTube,ChestTube,0.511653
ChestTube,ChestTube,0.415285
ChestTube,ChestTube,0.543784
ChestTube,ChestTube,0.650572
ChestTube,ChestTube,0.979649
ChestTube,ChestTube,0.482439
ChestTube,ChestTube,0.891666
ChestTube,ChestTube,0.485366
