gt,pred,score
Bagging,Administer IO Medication,0.401015
Bagging,Chest-Tube,0.454733
Bagging,Bagging,0.96328
Bagging,Bagging,0.934616
Bagging,Bagging,0.362805
Bagging,Bagging,0.298825
Bagging,CPR,0.967227
Bagging,Administer IM Medication,0.570423
Bagging,Bagging,0.52484
Bagging,Administer IM Medication,0.465937
Bagging,Bagging,0.721352
Bagging,CPR,0.784199
Bagging,Bagging,0.992927
Bagging,ECG Leads,0.893245
Bagging,Bagging,0.967794
Bagging,Administer IO Medication,0.983887
Bagging,Administer IM Medication,0.784869
Bagging,ECG Leads,0.928835
Bagging,Bagging,0.945573
Bagging,CPR,0.286323
Bagging,Bagging,0.8041
Bagging,Bagging,0.903768
Bagging,Chest-Tube,0.704078
Bagging,Administer IM Medication,0.656606
Bagging,Administer IO Medication,0.937501
Bagging,ECG Leads,0.447217
Bagging,Bagging,0.991115
Bagging,Bagging,0.333928
Bagging,Bagging,0.643786
Bagging,Administer IM Medication,0.6489
Bagging,Bagging,0.431505
Bagging,Bagging,0.772447
Bagging,Administer IM Medication,0.823917
Bagging,Chest-Tube,0.329368
Bagging,Administer IM Medication,0.496325
Bagging,CPR,0.993253
Bagging,Chest-Tube,0.698818
Bagging,Administer IM Medication,0.382749
Bagging,CPR,0.803388
Bagging,Bagging,0.359872
Bagging,CPR,0.825792
Bagging,Bagging,0.320646
Bagging,Bagging,0.705931
Bagging,Administer IM Medication,0.996487
Bagging,Bagging,0.87634
Bagging,Bagging,0.530504
Bagging,ECG Leads,0.698834
Bagging,ECG Leads,0.345276
Bagging,Bagging,0.661841
Bagging,Administer IM Medication,0.986341
Bagging,Administer IM Medication,0.461902
Bagging,Administer IM Medication,0.764209
Bagging,Bagging,0.876554
Bagging,ECG Leads,0.960007
Bagging,Bagging,0.48503
Bagging,Blood Pressure Cuff,0.336636
Bagging,Administer IM Medication,0.40553
Bagging,Bagging,0.603379
Bagging,Bagging,0.922663
Bagging,Administer IM Medication,0.973857
Bagging,Administer IM Medication,0.806435
Bagging,Bagging,0.999672
Bagging,Bagging,0.951153
Bagging,Bagging,0.281503
Bagging,CPR,0.367095
Bagging,Combat Gauze,0.936385
Bagging,CPR,0.798318
Bagging,ECG Leads,0.931112
Bagging,Administer IO Medication,0.496688
Bagging,Bagging,0.405797
Bagging,Bagging,0.545601
Bagging,Chest-Tube,0.48881
Bagging,Bagging,0.475854
Bagging,Bagging,0.997634
Bagging,Bagging,0.79352
Bagging,Bagging,0.671179
Bagging,ECG Leads,0.73457
Bagging,Administer IM Medication,0.591777
Bagging,Bagging,0.485372
Bagging,Bagging,0.995048
Bagging,CPR,0.638344
Bagging,ECG Leads,0.744782
Bagging,Administer IM Medication,0.559742
Bagging,CPR,0.810915
Bagging,Administer IM Medication,0.955987
Bagging,CPR,0.634371
Bagging,Chest-Tube,0.549913
Bagging,Administer IM Medication,0.898163
Bagging,ECG Leads,0.439527
Bagging,CPR,0.999714
Bagging,Chest-Tube,0.770691
Bagging,ECG Leads,0.552164
Bagging,Bagging,0.694653
Bagging,Bagging,0.734964
Bagging,Chest-Tube,0.776414
Bagging,Administer IM Medication,0.82493
Bagging,CPR,0.276177
Bagging,Chest-Tube,0.531136
Bagging,Chest-Tube,0.43025
Bagging,Bagging,0.968403
Bagging,Chest-Tube,0.355513
Bagging,CPR,0.635554
Bagging,Bagging,0.286329
Bagging,Administer IM Medication,0.764812
Bagging,Bagging,0.785603
Bagging,Bagging,0.423521
Bagging,Administer IO Medication,0.948802
Bagging,Chest-Tube,0.637775
Bagging,Bagging,0.966411
Bagging,ECG Leads,0.999811
Bagging,Administer IO Medication,0.998135
Bagging,Bagging,0.509751
Bagging,CPR,0.408079
Bagging,Combat Gauze,0.999277
Bagging,Bagging,0.763506
Bagging,Bagging,0.833715
Bagging,Chest-Tube,0.506372
Bagging,Bagging,0.748547
Bagging,Bagging,0.298593
Bagging,ECG Leads,0.591716
Bagging,Administer IM Medication,0.303877
Bagging,Bagging,0.373661
Bagging,ECG Leads,0.904991
Bagging,Administer IM Medication,0.995112
Bagging,Bagging,0.187824
Bagging,Bagging,0.565645
Bagging,Administer IM Medication,0.378763
Bagging,Bagging,0.5992
Bagging,Bagging,0.944263
Bagging,Bagging,0.468427
Bagging,ECG Leads,0.309126
Bagging,Bagging,0.73016
Bagging,CPR,0.391727
Bagging,Bagging,0.992569
Bagging,Bagging,0.980572
Bagging,Administer IM Medication,0.299662
Bagging,Chest-Tube,0.989919
Bagging,ECG Leads,0.626769
Bagging,Administer IO Medication,0.368891
Bagging,Bagging,0.795153
Bagging,Chest-Tube,0.927013
Bagging,Bagging,0.518743
Bagging,CPR,0.976715
Bagging,CPR,0.786296
Bagging,Bagging,0.956729
Bagging,CPR,0.161662
Bagging,Chest-Tube,0.475809
Bagging,Bagging,0.570759
Bagging,Administer IM Medication,0.995256
Bagging,Bagging,0.995129
Bagging,Bagging,0.867596
Bagging,CPR,0.708729
Bagging,Bagging,0.7261
Bagging,Administer IO Medication,0.781914
Bagging,Combat Gauze,0.890307
Bagging,Administer IO Medication,0.756784
Bagging,Administer IO Medication,0.902719
Bagging,Bagging,0.555574
Bagging,Administer IM Medication,0.418026
Bagging,Administer IM Medication,0.608594
Bagging,CPR,0.532051
Bagging,Administer IM Medication,0.754853
Bagging,Combat Gauze,0.507596
Bagging,Bagging,0.763247
Bagging,Chest-Tube,0.616715
Bagging,CPR,0.862822
Bagging,Bagging,0.815628
Bagging,Bagging,0.742184
Bagging,Bagging,0.911583
Bagging,Chest-Tube,0.555762
Bagging,Chest-Tube,0.976106
Bagging,CPR,0.734302
Bagging,Bagging,0.560134
Bagging,Administer IM Medication,0.984878
Bagging,Chest-Tube,0.797254
Bagging,Bagging,0.948563
Bagging,Bagging,0.867174
Bagging,Chest-Tube,0.981524
Bagging,Bagging,0.476792
Bagging,Bagging,0.999198
Bagging,Chest-Tube,0.995198
Bagging,Combat Gauze,0.916157
Bagging,Bagging,0.847432
Bagging,Administer IO Medication,0.779396
Bagging,Administer IO Medication,0.719192
Bagging,CPR,0.406033
Bagging,Bagging,0.80495
Bagging,CPR,0.534881
Bagging,CPR,0.413152
Bagging,CPR,0.4879
Bagging,Combat Gauze,0.277079
Bagging,CPR,0.454913
Bagging,Bagging,0.914101
Bagging,Administer IM Medication,0.90472
Bagging,Administer IO Medication,0.972728
Bagging,Administer IM Medication,0.895844
Bagging,Bagging,0.721465
Bagging,ECG Leads,0.866777
Bagging,Administer IM Medication,0.961296
Bagging,CPR,0.773831
Bagging,Administer IM Medication,0.999813
Bagging,Blood Pressure Cuff,0.929765
Bagging,Administer IO Medication,0.981664
Bagging,CPR,0.689324
Bagging,Administer IM Medication,0.653269
Bagging,Administer IO Medication,0.652345
Bagging,Administer IM Medication,0.512964
Bagging,Administer IM Medication,0.835659
Bagging,Administer IM Medication,0.640775
Bagging,Administer IM Medication,0.294177
Bagging,Administer IO Medication,0.39095
Bagging,Chest-Tube,0.711314
Bagging,CPR,0.54357
Bagging,CPR,0.557122
Bagging,Administer IM Medication,0.206345
Bagging,CPR,0.855943
Bagging,Administer IM Medication,0.303558
Bagging,Administer IM Medication,0.975066
Bagging,Administer IM Medication,0.717236
Bagging,Bagging,0.635105
Bagging,CPR,0.493232
Bagging,Administer IM Medication,0.557713
Bagging,ECG Leads,0.46767
Bagging,Combat Tourniquet,0.440995
Bagging,Administer IO Medication,0.560615
Bagging,Bagging,0.451282
Bagging,Bagging,0.572017
Bagging,Chest-Tube,0.269574
Bagging,Bagging,0.386574
Bagging,CPR,0.496322
Bagging,Administer IM Medication,0.930245
Bagging,Combat Tourniquet,0.923795
Bagging,ECG Leads,0.651476
Bagging,CPR,0.609029
Bagging,Administer IM Medication,0.695098
Bagging,CPR,0.820004
Bagging,Administer IM Medication,0.768116
Bagging,Chest-Tube,0.965964
Bagging,Administer IM Medication,0.956514
Bagging,Chest-Tube,0.6664
Bagging,Chest-Tube,0.721771
Bagging,Bagging,0.820137
Bagging,CPR,0.993115
Bagging,CPR,0.585435
Bagging,Administer IO Medication,0.530595
Bagging,Administer IO Medication,0.958875
Bagging,CPR,0.663559
Bagging,ECG Leads,0.980952
Bagging,Administer IM Medication,0.400543
Bagging,Administer IM Medication,0.664914
Bagging,Bagging,0.843124
Bagging,Administer IO Medication,0.690517
Bagging,Chest-Tube,0.521723
Bagging,Administer IM Medication,0.656933
Bagging,Combat Tourniquet,0.99903
Bagging,Administer IM Medication,0.236991
Bagging,CPR,0.33608
Bagging,CPR,0.946978
Bagging,Chest-Tube,0.574215
Bagging,Administer IM Medication,0.98132
Bagging,Bagging,0.30899
Bagging,Bagging,0.857949
Bagging,Administer IM Medication,0.551166
Bagging,Administer IM Medication,0.746426
Bagging,Administer IM Medication,0.477581
Bagging,Administer IO Medication,0.609082
Bagging,Administer IM Medication,0.349273
Bagging,Administer IO Medication,0.368749
Bagging,Chest-Tube,0.869619
Bagging,Bagging,0.718545
Bagging,Bagging,0.988713
Bagging,Bagging,0.48613
Bagging,Administer IM Medication,0.732598
Bagging,CPR,0.987416
Bagging,Administer IO Medication,0.697081
Bagging,Bagging,0.511858
Bagging,Administer IM Medication,0.936012
Bagging,Bagging,0.968816
Bagging,Combat Gauze,0.768167
Bagging,Administer IM Medication,0.470234
Bagging,Administer IM Medication,0.298441
Bagging,Chest-Tube,0.989756
Bagging,Administer IM Medication,0.994256
Bagging,Bagging,0.928893
Bagging,Chest-Tube,0.900488
Bagging,CPR,0.944527
Bagging,ECG Leads,0.626663
Bagging,Chest-Tube,0.536024
Bagging,Chest-Tube,0.629939
Bagging,Chest-Tube,0.818418
Bagging,CPR,0.639648
Bagging,Administer IO Medication,0.95882
Bagging,Administer IM Medication,0.536786
Bagging,Chest-Tube,0.581408
Bagging,Bagging,0.408904
Bagging,Administer IM Medication,0.416742
Bagging,ECG Leads,0.558248
Bagging,CPR,0.649372
Bagging,Chest-Tube,0.511653
Bagging,Administer IM Medication,0.507996
Bagging,Administer IM Medication,0.358233
Bagging,Administer IO Medication,0.912864
Bagging,Administer IM Medication,0.415285
Bagging,Combat Gauze,0.63135
Bagging,Administer IO Medication,0.51249
Bagging,Administer IM Medication,0.980691
Bagging,Bagging,0.488236
Bagging,CPR,0.543784
Bagging,Administer IM Medication,0.828139
Bagging,Bagging,0.386319
Bagging,Bagging,0.813181
Bagging,ECG Leads,0.586829
Bagging,Bagging,0.628419
Bagging,Bagging,0.859707
Bagging,ECG Leads,0.554878
Bagging,Bagging,0.427187
Bagging,Administer IO Medication,0.803626
Bagging,Bagging,0.682545
Bagging,ECG Leads,0.810052
Bagging,Chest-Tube,0.89971
Bagging,Bagging,0.511067
Bagging,Bagging,0.997016
Bagging,CPR,0.682202
Bagging,CPR,0.257085
Bagging,Administer IO Medication,0.837618
Bagging,Chest-Tube,0.3604
Bagging,Bagging,0.593084
Bagging,ECG Leads,0.637173
Bagging,Bagging,0.693755
Bagging,Blood Pressure Cuff,0.779499
Bagging,Blood Pressure Cuff,0.960696
Bagging,Combat Tourniquet,0.984306
Bagging,CPR,0.990752
Bagging,CPR,0.861807
Bagging,Bagging,0.741169
Bagging,Bagging,0.513852
Bagging,CPR,0.319105
Bagging,Bagging,0.833785
Bagging,Bagging,0.999933
Bagging,Bagging,0.384349
Bagging,Administer IM Medication,0.88001
Bagging,Combat Gauze,0.980075
Bagging,Administer IO Medication,0.330209
Bagging,Administer IM Medication,0.588252
Bagging,Administer IM Medication,0.697926
Bagging,CPR,0.60371
Bagging,Administer IM Medication,0.650572
Bagging,Administer IM Medication,0.836874
Bagging,Administer IM Medication,0.657259
Bagging,Bagging,0.914871
Bagging,Bagging,0.747989
Bagging,Bagging,0.296456
Bagging,Administer IM Medication,0.99111
Bagging,Administer IM Medication,0.351002
Bagging,Combat Gauze,0.951938
Bagging,Administer IM Medication,0.729976
Bagging,Bagging,0.983829
Bagging,Administer IM Medication,0.429236
Bagging,Bagging,0.248858
Bagging,CPR,0.580301
Bagging,Administer IM Medication,0.331145
Bagging,Bagging,0.410544
Bagging,Administer IM Medication,0.979649
Bagging,Administer IM Medication,0.629626
Bagging,Administer IM Medication,0.565301
Bagging,Combat Gauze,0.94337
Bagging,Bagging,0.911174
Bagging,Administer IM Medication,0.22388
Bagging,Administer IM Medication,0.745358
Bagging,Chest-Tube,0.437138
Bagging,CPR,0.999681
Bagging,Administer IM Medication,0.925977
Bagging,Administer IO Medication,0.39129
Bagging,Bagging,0.487322
Bagging,Administer IM Medication,0.3434
Bagging,Bagging,0.932984
Bagging,Bagging,0.475562
Bagging,Administer IM Medication,0.996862
Bagging,Bagging,0.490915
Bagging,Bagging,0.365795
Bagging,Bagging,0.643662
Bagging,Blood Pressure Cuff,0.914721
Bagging,Bagging,0.357495
Bagging,CPR,0.761846
Bagging,ECG Leads,0.66176
Bagging,Bagging,0.991673
Bagging,Bagging,0.513003
Bagging,Chest-Tube,0.720006
Bagging,Bagging,0.775889
Bagging,Bagging,0.944104
Bagging,CPR,0.785263
Bagging,Bagging,0.572125
Bagging,Bagging,0.482439
Bagging,Bagging,0.99874
Bagging,Chest-Tube,0.428024
Bagging,Administer IO Medication,0.855035
Bagging,Administer IM Medication,0.396662
Bagging,Bagging,0.999751
Bagging,Administer IO Medication,0.99896
Bagging,Administer IM Medication,0.373939
Bagging,Chest-Tube,0.257275
Bagging,CPR,0.80759
Bagging,Administer IM Medication,0.676309
Bagging,Bagging,0.918165
Bagging,Administer IO Medication,0.416435
Bagging,Bagging,0.930697
Bagging,Bagging,0.511262
Bagging,ECG Leads,0.444006
Bagging,CPR,0.891666
Bagging,Bagging,0.906326
Bagging,Administer IM Medication,0.99882
Bagging,CPR,0.961934
Bagging,Bagging,0.485366
Bagging,Bagging,0.5369
Bagging,Administer IM Medication,0.927063
Bagging,Bagging,0.442173
Bagging,Bagging,0.904249
Bagging,Bagging,0.689152
Bagging,CPR,0.482469
Bagging,Bagging,0.448093
Bagging,Blood Pressure Cuff,0.428628
Bagging,CPR,0.505393
Bagging,Administer IO Medication,0.874777
Bagging,Bagging,0.979202
Bagging,CPR,0.270901
Bagging,Bagging,0.949446
Bagging,CPR,0.409443
Bagging,Chest-Tube,0.349184
Bagging,Blood Pressure Cuff,0.398831
Bagging,CPR,0.407011
Bagging,Chest-Tube,0.938029
Bagging,Administer IM Medication,0.591601
Bagging,Bagging,0.530901
Bagging,Bagging,0.527767
Bagging,ECG Leads,0.215877
Bagging,ECG Leads,0.441353
Bagging,Chest-Tube,0.410289
Bagging,Bagging,0.364391
Bagging,Bagging,0.731804
Bagging,Bagging,0.612759
Bagging,Administer IM Medication,0.667455
Bagging,Bagging,0.452492
Bagging,ECG Leads,0.672259
Bagging,Bagging,0.360879
Bagging,Bagging,0.435636
Bagging,Chest-Tube,0.319678
Bagging,Administer IM Medication,0.303174
Bagging,ECG Leads,0.416171
Bagging,ECG Leads,0.665774
Bagging,Administer IM Medication,0.905746
Bagging,Bagging,0.487408
Bagging,CPR,0.556506
Bagging,ECG Leads,0.332905
Bagging,Administer IO Medication,0.950387
Bagging,Bagging,0.948518
Bagging,Bagging,0.699177
Bagging,Chest-Tube,0.997195
Bagging,Bagging,0.63129
Bagging,Chest-Tube,0.374545
Bagging,CPR,0.605169
Bagging,Bagging,0.62731
Bagging,Bagging,0.593221
Bagging,Administer IM Medication,0.800694
Bagging,Bagging,0.521576
Bagging,Bagging,0.590708
Bagging,Bagging,0.626635
Bagging,Bagging,0.844885
Bagging,Bagging,0.964167
Bagging,CPR,0.851242
Bagging,Administer IM Medication,0.522011
Bagging,Administer IM Medication,0.939208
Bagging,Bagging,0.881285
Bagging,Bagging,0.993969
Bagging,Administer IM Medication,0.465061
Bagging,CPR,0.991754
Bagging,Bagging,0.937685
Bagging,Administer IM Medication,0.870787
Bagging,Bagging,0.948831
Bagging,Bagging,0.414933
Bagging,CPR,0.377725
Bagging,Bagging,0.588396
Bagging,Bagging,0.861628
Bagging,CPR,0.945267
Bagging,CPR,0.361633
Bagging,Administer IM Medication,0.413262
Bagging,CPR,0.992679
Bagging,Administer IM Medication,0.80402
Bagging,Administer IO Medication,0.861116
Bagging,Administer IM Medication,0.876707
Bagging,Chest-Tube,0.401075
Bagging,Chest-Tube,0.460338
Bagging,CPR,0.742394
Bagging,Bagging,0.812801
Bagging,Bagging,0.988926
Bagging,Administer IM Medication,0.999366
Bagging,Chest-Tube,0.194569
Bagging,Chest-Tube,0.463947
Bagging,Administer IO Medication,0.846791
Bagging,Administer IM Medication,0.947574
Bagging,ECG Leads,0.523401
Bagging,Administer IM Medication,0.729246
Bagging,Bagging,0.63181
Bagging,Chest-Tube,0.788627
Bagging,Bagging,0.432298
Bagging,CPR,0.270928
Bagging,Bagging,0.87317
Bagging,Bagging,0.905474
Bagging,Bagging,0.677858
Bagging,Bagging,0.862318
Bagging,Chest-Tube,0.471266
Bagging,Bagging,0.515288
Bagging,Chest-Tube,0.46655
Bagging,Administer IM Medication,0.33619
Bagging,Bagging,0.591001
Bagging,Chest-Tube,0.995994
Bagging,Administer IO Medication,0.398744
Bagging,CPR,0.862134
Bagging,CPR,0.937216
Bagging,Bagging,0.528706
Bagging,Administer IO Medication,0.75292
Bagging,Administer IM Medication,0.747862
Bagging,CPR,0.349804
Bagging,Combat Tourniquet,0.863511
Bagging,Bagging,0.84275
Bagging,Administer IM Medication,0.616503
Bagging,Administer IO Medication,0.461195
Bagging,Bagging,0.538261
Bagging,CPR,0.330077
Bagging,Administer IM Medication,0.947723
Bagging,Bagging,0.596475
Bagging,CPR,0.985314
Bagging,Combat Tourniquet,0.428013
Bagging,Administer IM Medication,0.95605
Bagging,Administer IM Medication,0.32613
Bagging,Bagging,0.537038
Bagging,Administer IM Medication,0.828543
Bagging,Bagging,0.765155
Bagging,Administer IM Medication,0.923784
Bagging,ECG Leads,0.623201
Bagging,ECG Leads,0.67261
Bagging,Administer IM Medication,0.687763
Bagging,ECG Leads,0.618811
Bagging,Chest-Tube,0.93984
Bagging,Bagging,0.999504
Bagging,Administer IM Medication,0.953649
Bagging,Bagging,0.894724
Bagging,Administer IM Medication,0.282105
Bagging,Bagging,0.348157
Bagging,ECG Leads,0.614787
Bagging,Bagging,0.280667
Bagging,Administer IM Medication,0.991933
Bagging,CPR,0.934709
Bagging,Bagging,0.999959
Bagging,Administer IM Medication,0.577935
Bagging,CPR,0.820686
Bagging,Administer IM Medication,0.524773
Bagging,CPR,0.841224
Bagging,Bagging,0.780226
Bagging,Chest-Tube,0.205076
Bagging,Administer IM Medication,0.84439
Bagging,Administer IO Medication,0.428423
Bagging,Blood Pressure Cuff,0.512787
Bagging,Bagging,0.774647
Bagging,Administer IM Medication,0.999556
Bagging,ECG Leads,0.93949
Bagging,Administer IO Medication,0.354734
Bagging,ECG Leads,0.619254
Bagging,Chest-Tube,0.34769
Bagging,ECG Leads,0.971063
Bagging,CPR,0.633763
Bagging,Chest-Tube,0.983535
Bagging,Administer IM Medication,0.54331
Bagging,Bagging,0.905705
Bagging,Bagging,0.759117
Bagging,Chest-Tube,0.399252
Bagging,CPR,0.994446
Bagging,Administer IM Medication,0.456774
Bagging,Chest-Tube,0.302996
Bagging,Administer IM Medication,0.881714
Bagging,Bagging,0.99966
Bagging,Administer IM Medication,0.53054
Bagging,Administer IM Medication,0.903319
Bagging,Administer IO Medication,0.783359
Bagging,Chest-Tube,0.664885
Bagging,Bagging,0.365737
Bagging,Bagging,0.490464
Bagging,Administer IM Medication,0.945246
Bagging,ECG Leads,0.679192
Bagging,ECG Leads,0.495489
Bagging,CPR,0.760213
Bagging,Blood Pressure Cuff,0.997989
Bagging,Chest-Tube,0.294925
Bagging,Bagging,0.271498
Bagging,Bagging,0.749034
Bagging,ECG Leads,0.612181
Bagging,Chest-Tube,0.513439
Bagging,Bagging,0.985186
Bagging,Chest-Tube,0.995059
Bagging,Administer IM Medication,0.991241
Bagging,Bagging,0.852074
Bagging,Bagging,0.810948
Bagging,Bagging,0.312177
Bagging,Bagging,0.456657
Bagging,Combat Tourniquet,0.465089
Bagging,Bagging,0.390603
Bagging,Administer IM Medication,0.944324
Bagging,Administer IM Medication,0.82295
Bagging,Bagging,0.417835
Bagging,Chest-Tube,0.335298
Bagging,Bagging,0.997793
Bagging,Administer IM Medication,0.337356
Bagging,ECG Leads,0.738427
Bagging,ECG Leads,0.989217
Bagging,Administer IO Medication,0.885438
Bagging,Administer IM Medication,0.484893
Bagging,CPR,0.613428
Bagging,Administer IM Medication,0.981908
Bagging,Chest-Tube,0.998449
Bagging,Bagging,0.664231
Bagging,Chest-Tube,0.971635
Bagging,Bagging,0.48996
Bagging,CPR,0.999372
Bagging,Bagging,0.83611
Bagging,CPR,0.662773
Bagging,Administer IM Medication,0.976404
Bagging,Combat Tourniquet,0.313751
Bagging,Chest-Tube,0.942946
Bagging,Combat Tourniquet,0.64523
Bagging,Blood Pressure Cuff,0.931719
Bagging,CPR,0.531337
Bagging,Bagging,0.866688
Bagging,Chest-Tube,0.35795
Bagging,Administer IM Medication,0.862553
Bagging,Chest-Tube,0.364642
Bagging,Administer IO Medication,0.827508
Bagging,Administer IM Medication,0.280519
Bagging,Bagging,0.785482
Bagging,Administer IO Medication,0.593146
Bagging,Chest-Tube,0.957238
Bagging,Bagging,0.42724
Bagging,Bagging,0.985484
Bagging,Combat Gauze,0.49536
Bagging,Administer IM Medication,0.867239
Bagging,Combat Gauze,0.999003
Bagging,Administer IO Medication,0.294814
Bagging,Administer IM Medication,0.837592
Bagging,Bagging,0.363553
Bagging,Bagging,0.463009
Bagging,ECG Leads,0.939616
Bagging,CPR,0.999761
Bagging,CPR,0.372745
Bagging,Bagging,0.43873
Bagging,Bagging,0.470629
Bagging,Chest-Tube,0.999054
Bagging,Bagging,0.504648
Bagging,Bagging,0.479305
Bagging,Administer IM Medication,0.655099
Bagging,Bagging,0.296089
Bagging,CPR,0.837267
Bagging,Administer IM Medication,0.880646
Bagging,Administer IM Medication,0.941511
Bagging,Bagging,0.699026
Bagging,Administer IM Medication,0.843557
Bagging,Administer IM Medication,0.830796
Bagging,Chest-Tube,0.513781
Bagging,Chest-Tube,0.982848
Bagging,Bagging,0.963619
Bagging,Administer IM Medication,0.993104
Bagging,Administer IM Medication,0.532402
Bagging,Chest-Tube,0.986266
Bagging,Administer IO Medication,0.969035
Bagging,Administer IM Medication,0.478733
Bagging,Bagging,0.999719
Bagging,Chest-Tube,0.417613
Bagging,Chest-Tube,0.395689
Bagging,Administer IO Medication,0.952478
Bagging,Administer IM Medication,0.408148
Bagging,CPR,0.586871
Bagging,Administer IM Medication,0.997479
Bagging,Administer IM Medication,0.472936
Bagging,Administer IM Medication,0.910787
Bagging,Bagging,0.42835
Bagging,Chest-Tube,0.935633
Bagging,Chest-Tube,0.526639
Bagging,Administer IM Medication,0.658301
Bagging,CPR,0.773571
Bagging,Chest-Tube,0.482286
Bagging,CPR,0.980621
Bagging,Bagging,0.512014
Bagging,Administer IO Medication,0.625655
Bagging,Bagging,0.740703
Bagging,Bagging,0.745983
Bagging,Bagging,0.487101
Bagging,Chest-Tube,0.729066
Bagging,Bagging,0.313854
Bagging,Bagging,0.504013
Bagging,Administer IM Medication,0.995521
Bagging,ECG Leads,0.792458
Bagging,Bagging,0.913461
Bagging,Administer IM Medication,0.358114
Bagging,Administer IM Medication,0.999763
Bagging,ECG Leads,0.911693
Bagging,CPR,0.385355
Bagging,Bagging,0.515595
Bagging,Administer IO Medication,0.420606
Bagging,Bagging,0.615315
Bagging,Administer IM Medication,0.923099
Bagging,Administer IM Medication,0.272439
Bagging,Administer IM Medication,0.698214
Bagging,Administer IM Medication,0.961194
Bagging,Combat Gauze,0.854459
Bagging,Bagging,0.952564
Bagging,CPR,0.931367
Bagging,Bagging,0.383406
Bagging,Chest-Tube,0.362165
Bagging,Bagging,0.704207
Bagging,Bagging,0.758925
Bagging,Bagging,0.996649
Bagging,Bagging,0.570498
Bagging,ECG Leads,0.373968
Bagging,Chest-Tube,0.405268
Bagging,Bagging,0.782435
Bagging,Chest-Tube,0.98117
Bagging,Administer IO Medication,0.996844
Bagging,Combat Tourniquet,0.829681
Bagging,Bagging,0.470702
Bagging,Administer IM Medication,0.403321
Bagging,Chest-Tube,0.505815
Bagging,CPR,0.356511
Bagging,CPR,0.744652
Bagging,CPR,0.587157
Bagging,Bagging,0.941958
Bagging,Chest-Tube,0.595134
Bagging,Bagging,0.286724
Bagging,Bagging,0.886667
Bagging,Administer IM Medication,0.323325
Bagging,Chest-Tube,0.341392
Bagging,Bagging,0.950185
Bagging,Bagging,0.807401
Bagging,Bagging,0.508895
Bagging,ECG Leads,0.93856
Bagging,Chest-Tube,0.96578
Bagging,Administer IM Medication,0.943268
Bagging,Administer IM Medication,0.417808
Bagging,Chest-Tube,0.911525
Bagging,CPR,0.968563
Bagging,ECG Leads,0.538855
Bagging,CPR,0.844137
Bagging,Administer IO Medication,0.565509
Bagging,Administer IM Medication,0.672732
Bagging,Blood Pressure Cuff,0.920761
Bagging,Chest-Tube,0.529479
Bagging,Administer IM Medication,0.85598
Bagging,Administer IO Medication,0.352057
Bagging,Bagging,0.322015
Bagging,Bagging,0.541095
Bagging,Administer IM Medication,0.230825
Bagging,Administer IM Medication,0.565454
Bagging,Chest-Tube,0.724634
Bagging,CPR,0.506228
Bagging,Combat Tourniquet,0.803488
Bagging,Administer IM Medication,0.821571
Bagging,Bagging,0.759101
Bagging,Administer IM Medication,0.944986
Bagging,Administer IO Medication,0.92927
Bagging,Chest-Tube,0.652757
Bagging,Bagging,0.996062
Bagging,Bagging,0.994594
Bagging,CPR,0.786671
Bagging,Chest-Tube,0.935465
Bagging,ECG Leads,0.902477
Bagging,Chest-Tube,0.97841
Bagging,Bagging,0.513361
Bagging,Administer IM Medication,0.932548
Bagging,ECG Leads,0.404172
Bagging,Chest-Tube,0.424495
Bagging,ECG Leads,0.513618
Bagging,CPR,0.395105
Bagging,ECG Leads,0.568301
Bagging,Chest-Tube,0.69431
Bagging,Administer IM Medication,0.40369
Bagging,Administer IM Medication,0.615559
Bagging,Chest-Tube,0.966846
Bagging,Administer IM Medication,0.682752
Bagging,Administer IO Medication,0.216353
Bagging,Bagging,0.976011
Bagging,Administer IM Medication,0.994344
Bagging,ECG Leads,0.669813
Bagging,Blood Pressure Cuff,0.500123
Bagging,CPR,0.337133
Bagging,Bagging,0.72232
Bagging,Administer IM Medication,0.296711
Bagging,ECG Leads,0.341153
Bagging,Administer IM Medication,0.356597
Bagging,Chest-Tube,0.503455
Bagging,Administer IM Medication,0.61962
Bagging,CPR,0.655658
Bagging,Administer IM Medication,0.932261
Bagging,Chest-Tube,0.999975
Bagging,Bagging,0.402035
Bagging,Bagging,0.694474
Bagging,Bagging,0.988911
Bagging,Bagging,0.61267
Bagging,Chest-Tube,0.636605
Bagging,Administer IO Medication,0.755765
Bagging,Bagging,0.83722
Bagging,CPR,0.642566
Bagging,ECG Leads,0.537212
Bagging,Bagging,0.86203
Bagging,CPR,0.998532
Bagging,Combat Tourniquet,0.45478
Bagging,CPR,0.909126
Bagging,Chest-Tube,0.998427
Bagging,Administer IM Medication,0.296759
Bagging,Administer IM Medication,0.551633
Bagging,Administer IM Medication,0.704151
Bagging,Chest-Tube,0.563757
Bagging,Administer IM Medication,0.824425
Bagging,Administer IM Medication,0.938484
Bagging,Bagging,0.630459
Bagging,Bagging,0.754866
Bagging,CPR,0.628202
Bagging,Administer IM Medication,0.800519
Bagging,Administer IM Medication,0.744864
Bagging,Bagging,0.942408
Bagging,Administer IM Medication,0.538478
Bagging,Bagging,0.916844
Bagging,Chest-Tube,0.350998
Bagging,Administer IM Medication,0.831362
Bagging,Bagging,0.447709
Bagging,Chest-Tube,0.334221
Bagging,CPR,0.953258
